,time,ftime,type,location_type,location
3062,1607438102,08.12 15:35:02,operace,stroj/umisteni,B-06-01-01/A-03-01-01
1282,1607438133,08.12 15:35:33,nakládka,budova,Hala schlosser
3063,1607438148,08.12 15:35:48,operace,umisteni/umisteni,A-03-01-01/B-01-01-03
1283,1607438186,08.12 15:36:26,vykládka,sklad,B-01 01-07
3064,1607438197,08.12 15:36:37,operace,stroj/umisteni,B-06-01-01/B-01-01-03
1284,1607438266,08.12 15:37:46,nakládka,budova,Hala schlosser
1285,1607438320,08.12 15:38:40,vykládka,sklad,B-01 01-07
3065,1607438643,08.12 15:44:03,operace,stroj/umisteni,B-06-01-01/B-01-01-03
3066,1607438681,08.12 15:44:41,operace,stroj/umisteni,B-06-01-01/B-01-01-03
3067,1607438757,08.12 15:45:57,operace,stroj/umisteni,B-06-01-01/B-01-01-03
3068,1607438829,08.12 15:47:09,operace,stroj/umisteni,B-06-01-01/B-01-01-03
3069,1607438896,08.12 15:48:16,operace,stroj/umisteni,B-06-01-01/B-01-01-03
3070,1607439225,08.12 15:53:45,operace,stroj/umisteni,B-06-01-01/B-01-01-03
1286,1607439288,08.12 15:54:48,nakládka,budova,Hala schlosser
1287,1607439344,08.12 15:55:44,vykládka,sklad,B-01 01-07
1288,1607439362,08.12 15:56:02,nakládka,,
1289,1607439418,08.12 15:56:58,vykládka,sklad,B-01 01-07
1290,1607439436,08.12 15:57:16,nakládka,,
1291,1607439480,08.12 15:58:00,vykládka,sklad,B-01 01-07
1292,1607439495,08.12 15:58:15,nakládka,,
1293,1607439548,08.12 15:59:08,vykládka,sklad,B-01 01-07
1294,1607439563,08.12 15:59:23,nakládka,,
1295,1607439609,08.12 16:00:09,vykládka,,
1296,1607439623,08.12 16:00:23,nakládka,budova,Hala schlosser
1297,1607439678,08.12 16:01:18,vykládka,sklad,B-01 01-07
1298,1607439691,08.12 16:01:31,nakládka,budova,Hala schlosser
1299,1607439733,08.12 16:02:13,vykládka,sklad,B-01 01-07
1300,1607439747,08.12 16:02:27,nakládka,budova,Hala schlosser
1301,1607439791,08.12 16:03:11,vykládka,sklad,B-01 01-07
1302,1607439965,08.12 16:06:05,nakládka,budova,Hala schlosser
1303,1607440066,08.12 16:07:46,vykládka,sklad,A-01-03-01
1304,1607440226,08.12 16:10:26,nakládka,budova,Hala schlosser
3071,1607440290,08.12 16:11:30,operace,stroj/umisteni,B-06-01-01/B-01-01-03
1305,1607440301,08.12 16:11:41,vykládka,sklad,A-01-03-01
1306,1607440316,08.12 16:11:56,nakládka,,
1307,1607440326,08.12 16:12:06,vykládka,,
3072,1607440341,08.12 16:12:21,operace,stroj/umisteni,B-06-01-01/B-01-01-03
1308,1607440342,08.12 16:12:22,nakládka,budova,Hala schlosser
3073,1607440423,08.12 16:13:43,operace,stroj/umisteni,B-06-01-01/B-01-01-04
1309,1607440427,08.12 16:13:47,vykládka,sklad,A-01-03-01
3074,1607440519,08.12 16:15:19,operace,stroj/umisteni,B-06-01-01/B-01-01-04
3075,1607440576,08.12 16:16:16,operace,stroj/umisteni,B-06-01-01/B-01-01-04
3076,1607440647,08.12 16:17:27,operace,stroj/umisteni,B-06-01-01/B-01-01-04
1310,1607440659,08.12 16:17:39,nakládka,budova,Hala schlosser
1311,1607440745,08.12 16:19:05,vykládka,sklad,A-01-03-01
1312,1607440797,08.12 16:19:57,nakládka,budova,Hala schlosser
3077,1607440815,08.12 16:20:15,operace,stroj/umisteni,B-06-01-01/B-01-01-04
3078,1607440849,08.12 16:20:49,operace,stroj/umisteni,B-06-01-01/B-01-01-04
1313,1607440892,08.12 16:21:32,vykládka,sklad,A-01-03-01
3079,1607440905,08.12 16:21:45,operace,stroj/umisteni,B-06-01-01/B-01-01-04
1314,1607440940,08.12 16:22:20,nakládka,budova,Hala schlosser
1315,1607441016,08.12 16:23:36,vykládka,sklad,A-01-03-01
1316,1607441056,08.12 16:24:16,nakládka,budova,Hala schlosser
1317,1607441152,08.12 16:25:52,vykládka,sklad,A-01-03-01
1318,1607441191,08.12 16:26:31,nakládka,budova,Hala schlosser
1319,1607441277,08.12 16:27:57,vykládka,sklad,A-01-03-01
3080,1607441319,08.12 16:28:39,operace,stroj/umisteni,B-06-01-01/B-01-01-04
1320,1607441321,08.12 16:28:41,nakládka,budova,Hala schlosser
3081,1607441382,08.12 16:29:42,operace,stroj/umisteni,B-06-01-01/B-01-01-04
1321,1607441419,08.12 16:30:19,vykládka,sklad,A-01-03-01
1322,1607441623,08.12 16:33:43,nakládka,budova,Hala schlosser
1323,1607441741,08.12 16:35:41,vykládka,sklad,A-01-03-01
3082,1607441756,08.12 16:35:56,operace,stroj/umisteni,B-06-01-01/B-01-01-04
1324,1607441875,08.12 16:37:55,nakládka,budova,Hala schlosser
3083,1607441913,08.12 16:38:33,operace,stroj/umisteni,B-06-01-01/B-01-01-04
1325,1607441967,08.12 16:39:27,vykládka,sklad,A-01-03-01
1326,1607442009,08.12 16:40:09,nakládka,budova,Hala schlosser
1327,1607442096,08.12 16:41:36,vykládka,sklad,A-01-03-01
1328,1607442114,08.12 16:41:54,nakládka,,
1329,1607442124,08.12 16:42:04,vykládka,,
1330,1607442289,08.12 16:44:49,nakládka,budova,Hala schlosser
1331,1607442387,08.12 16:46:27,vykládka,sklad,A-01-03-01
1332,1607442715,08.12 16:51:55,nakládka,budova,Hala schlosser
1333,1607442791,08.12 16:53:11,vykládka,sklad,A-01-03-01
1334,1607442829,08.12 16:53:49,nakládka,budova,Hala schlosser
3084,1607442906,08.12 16:55:06,operace,stroj/umisteni,B-06-01-01/B-01-01-04
1335,1607442910,08.12 16:55:10,vykládka,sklad,A-01-03-01
3085,1607442977,08.12 16:56:17,operace,stroj/umisteni,B-06-01-01/B-01-01-04
3086,1607443055,08.12 16:57:35,operace,stroj/umisteni,B-06-01-01/B-01-01-04
1336,1607443114,08.12 16:58:34,nakládka,budova,Hala schlosser
3087,1607443181,08.12 16:59:41,operace,stroj/umisteni,B-06-01-01/B-01-01-04
1337,1607443202,08.12 17:00:02,vykládka,sklad,A-01-03-01
1338,1607443239,08.12 17:00:39,nakládka,budova,Hala schlosser
3088,1607443309,08.12 17:01:49,operace,stroj/umisteni,B-06-01-01/B-01-01-04
3089,1607443369,08.12 17:02:49,operace,stroj/umisteni,B-06-01-01/B-01-01-04
1339,1607443377,08.12 17:02:57,vykládka,sklad,A-02
1340,1607443546,08.12 17:05:46,nakládka,budova,Hess 1
1341,1607443575,08.12 17:06:15,vykládka,,
1342,1607443598,08.12 17:06:38,nakládka,budova,Hala schlosser
3090,1607443674,08.12 17:07:54,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1343,1607443683,08.12 17:08:03,vykládka,sklad,A-01-03-01
1344,1607443725,08.12 17:08:45,nakládka,budova,Hala schlosser
1345,1607443801,08.12 17:10:01,vykládka,,
1346,1607443836,08.12 17:10:36,nakládka,budova,Hala schlosser
3091,1607443856,08.12 17:10:56,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1347,1607443917,08.12 17:11:57,vykládka,sklad,A-01-03-01
1348,1607443954,08.12 17:12:34,nakládka,budova,Hala schlosser
3092,1607443962,08.12 17:12:42,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1349,1607444040,08.12 17:14:00,vykládka,,
1350,1607444073,08.12 17:14:33,nakládka,,
1351,1607444161,08.12 17:16:01,vykládka,sklad,A-01-03-01
1352,1607444198,08.12 17:16:38,nakládka,budova,Hala schlosser
1353,1607444273,08.12 17:17:53,vykládka,sklad,A-01-03-01
3093,1607444278,08.12 17:17:58,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3094,1607444412,08.12 17:20:12,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1354,1607444455,08.12 17:20:55,nakládka,budova,Hala schlosser
1355,1607444491,08.12 17:21:31,vykládka,budova,Hala schlosser
3095,1607444559,08.12 17:22:39,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3096,1607444675,08.12 17:24:35,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3097,1607444809,08.12 17:26:49,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3098,1607444940,08.12 17:29:00,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1356,1607445008,08.12 17:30:08,nakládka,budova,Hala schlosser
1357,1607445115,08.12 17:31:55,vykládka,,
1358,1607445171,08.12 17:32:51,nakládka,,
1359,1607445261,08.12 17:34:21,vykládka,sklad,A-01-03-01
3099,1607445274,08.12 17:34:34,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1360,1607445293,08.12 17:34:53,nakládka,,
1361,1607445371,08.12 17:36:11,vykládka,sklad,A-01-03-01
1362,1607445403,08.12 17:36:43,nakládka,budova,Hala schlosser
1363,1607445482,08.12 17:38:02,vykládka,sklad,A-01-03-01
3100,1607445496,08.12 17:38:16,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3101,1607445632,08.12 17:40:32,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1364,1607445644,08.12 17:40:44,nakládka,budova,Hala schlosser
1365,1607445716,08.12 17:41:56,vykládka,,
1366,1607445757,08.12 17:42:37,nakládka,budova,Hala schlosser
1367,1607445837,08.12 17:43:57,vykládka,sklad,A-01-03-01
1368,1607445856,08.12 17:44:16,nakládka,,
1369,1607445868,08.12 17:44:28,vykládka,budova,Hala schlosser
1370,1607445872,08.12 17:44:32,nakládka,budova,Hala schlosser
3102,1607445912,08.12 17:45:12,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1371,1607445954,08.12 17:45:54,vykládka,,
1372,1607445984,08.12 17:46:24,nakládka,budova,Hala schlosser
1373,1607446069,08.12 17:47:49,vykládka,sklad,A-01-03-01
1374,1607446226,08.12 17:50:26,nakládka,,
1375,1607446256,08.12 17:50:56,vykládka,,
1376,1607446277,08.12 17:51:17,nakládka,budova,Hala schlosser
3103,1607446332,08.12 17:52:12,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1377,1607446343,08.12 17:52:23,vykládka,sklad,A-01-03-01
1378,1607446379,08.12 17:52:59,nakládka,budova,Hala schlosser
3104,1607446451,08.12 17:54:11,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1379,1607446453,08.12 17:54:13,vykládka,sklad,A-01-03-01
1380,1607446486,08.12 17:54:46,nakládka,budova,Hala schlosser
1381,1607446561,08.12 17:56:01,vykládka,sklad,A-01-03-01
1382,1607446593,08.12 17:56:33,nakládka,budova,Hala schlosser
1383,1607446677,08.12 17:57:57,vykládka,sklad,A-01-03-01
3105,1607446736,08.12 17:58:56,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1384,1607446956,08.12 18:02:36,nakládka,budova,Hala schlosser
3106,1607446979,08.12 18:02:59,operace,stroj/umisteni,B-06-01-01/A-03-01-02
1385,1607447034,08.12 18:03:54,vykládka,,
1386,1607447065,08.12 18:04:25,nakládka,budova,Hala schlosser
1387,1607447133,08.12 18:05:33,vykládka,sklad,A-01-03-01
1388,1607447166,08.12 18:06:06,nakládka,budova,Hala schlosser
3107,1607447219,08.12 18:06:59,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1389,1607447242,08.12 18:07:22,vykládka,sklad,A-01-03-01
3108,1607447344,08.12 18:09:04,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1390,1607447377,08.12 18:09:37,nakládka,budova,Hala schlosser
3109,1607447454,08.12 18:10:54,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1391,1607447458,08.12 18:10:58,vykládka,,
3110,1607447574,08.12 18:12:54,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1392,1607447661,08.12 18:14:21,nakládka,budova,Hala schlosser
3111,1607447693,08.12 18:14:53,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1393,1607447757,08.12 18:15:57,vykládka,,
1394,1607447791,08.12 18:16:31,nakládka,budova,Hala schlosser
3112,1607447819,08.12 18:16:59,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1395,1607447860,08.12 18:17:40,vykládka,sklad,A-01-03-01
3113,1607447935,08.12 18:18:55,operace,stroj/umisteni,B-06-01-01/A-02-01-01
3114,1607448007,08.12 18:20:07,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1396,1607448049,08.12 18:20:49,nakládka,budova,Hala schlosser
3115,1607448128,08.12 18:22:08,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1397,1607448147,08.12 18:22:27,vykládka,sklad,A-01-03-01
1398,1607448186,08.12 18:23:06,nakládka,budova,Hala schlosser
1399,1607448266,08.12 18:24:26,vykládka,sklad,A-01-03-01
1400,1607448302,08.12 18:25:02,nakládka,budova,Hala schlosser
1401,1607448409,08.12 18:26:49,vykládka,sklad,A-02
1402,1607448437,08.12 18:27:17,nakládka,,
1403,1607448447,08.12 18:27:27,vykládka,,
1404,1607448456,08.12 18:27:36,nakládka,budova,Hala schlosser
1405,1607448559,08.12 18:29:19,vykládka,,
1406,1607448583,08.12 18:29:43,nakládka,,
1407,1607448596,08.12 18:29:56,vykládka,budova,Hala schlosser
1408,1607448600,08.12 18:30:00,nakládka,budova,Hala schlosser
1409,1607448691,08.12 18:31:31,vykládka,sklad,A-02
1410,1607448743,08.12 18:32:23,nakládka,budova,Hala schlosser
3116,1607448798,08.12 18:33:18,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1411,1607448831,08.12 18:33:51,vykládka,sklad,A-02
1412,1607448896,08.12 18:34:56,nakládka,budova,Hala schlosser
3117,1607448916,08.12 18:35:16,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1413,1607448987,08.12 18:36:27,vykládka,sklad,A-02
1414,1607448990,08.12 18:36:30,nakládka,sklad,A-02
1415,1607448998,08.12 18:36:38,vykládka,,
3118,1607449009,08.12 18:36:49,operace,stroj/umisteni,B-06-01-01/A-02-01-01
3119,1607449020,08.12 18:37:00,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3120,1607449170,08.12 18:39:30,operace,stroj/umisteni,B-06-01-01/A-02-01-01
3121,1607449220,08.12 18:40:20,operace,stroj/umisteni,B-06-01-01/A-02-01-01
3122,1607449255,08.12 18:40:55,operace,stroj/umisteni,B-06-01-01/A-02-01-01
3123,1607449262,08.12 18:41:02,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1416,1607449289,08.12 18:41:29,nakládka,budova,Hala schlosser
3124,1607449301,08.12 18:41:41,operace,stroj/umisteni,B-06-01-01/A-02-01-01
3125,1607449378,08.12 18:42:58,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1417,1607449380,08.12 18:43:00,vykládka,sklad,A-02
1418,1607449381,08.12 18:43:01,nakládka,sklad,A-02
1419,1607449390,08.12 18:43:10,vykládka,,
1420,1607449408,08.12 18:43:28,nakládka,,
1421,1607449417,08.12 18:43:37,vykládka,,
1422,1607449433,08.12 18:43:53,nakládka,budova,Hala schlosser
3126,1607449492,08.12 18:44:52,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1423,1607449532,08.12 18:45:32,vykládka,sklad,A-02
1424,1607449585,08.12 18:46:25,nakládka,budova,Hala schlosser
3127,1607449604,08.12 18:46:44,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1425,1607449666,08.12 18:47:46,vykládka,sklad,A-02
1426,1607449716,08.12 18:48:36,nakládka,budova,Hala schlosser
1427,1607449804,08.12 18:50:04,vykládka,sklad,A-02
1428,1607449848,08.12 18:50:48,nakládka,budova,Hala schlosser
3128,1607449896,08.12 18:51:36,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1429,1607449945,08.12 18:52:25,vykládka,,
1430,1607449984,08.12 18:53:04,nakládka,budova,Hala schlosser
3129,1607449995,08.12 18:53:15,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1431,1607450079,08.12 18:54:39,vykládka,sklad,A-02
3130,1607450106,08.12 18:55:06,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1432,1607450129,08.12 18:55:29,nakládka,budova,Hala schlosser
3131,1607450211,08.12 18:56:51,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1433,1607450217,08.12 18:56:57,vykládka,,
1434,1607450416,08.12 19:00:16,nakládka,budova,Hala schlosser
1435,1607450522,08.12 19:02:02,vykládka,sklad,A-02
1436,1607450563,08.12 19:02:43,nakládka,budova,Hala schlosser
1437,1607450654,08.12 19:04:14,vykládka,sklad,A-02
3132,1607450705,08.12 19:05:05,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1438,1607450716,08.12 19:05:16,nakládka,budova,Hala schlosser
3133,1607450792,08.12 19:06:32,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1439,1607450835,08.12 19:07:15,vykládka,sklad,A-02
1440,1607450889,08.12 19:08:09,nakládka,budova,Hala schlosser
1441,1607450978,08.12 19:09:38,vykládka,,
1442,1607450996,08.12 19:09:56,nakládka,,
1443,1607451008,08.12 19:10:08,vykládka,,
3134,1607451009,08.12 19:10:09,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1444,1607451284,08.12 19:14:44,nakládka,budova,Hala schlosser
1445,1607451381,08.12 19:16:21,vykládka,sklad,A-02
3135,1607451412,08.12 19:16:52,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1446,1607451596,08.12 19:19:56,nakládka,budova,Hala schlosser
1447,1607451689,08.12 19:21:29,vykládka,sklad,A-02
1448,1607451748,08.12 19:22:28,nakládka,budova,Hala schlosser
3136,1607451750,08.12 19:22:30,operace,stroj/umisteni,B-06-01-01/A-01-03-01
3137,1607451809,08.12 19:23:29,operace,stroj/umisteni,B-06-01-01/A-01-03-01
1449,1607451844,08.12 19:24:04,vykládka,sklad,A-02
1450,1607451896,08.12 19:24:56,nakládka,budova,Hala schlosser
3138,1607451927,08.12 19:25:27,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1451,1607452002,08.12 19:26:42,vykládka,sklad,A-02
3139,1607452077,08.12 19:27:57,operace,stroj/umisteni,B-06-01-01/A-02-01-01
3140,1607452220,08.12 19:30:20,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1452,1607452358,08.12 19:32:38,nakládka,budova,Hala schlosser
3141,1607452366,08.12 19:32:46,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1453,1607452443,08.12 19:34:03,vykládka,sklad,A-02
1454,1607452487,08.12 19:34:47,nakládka,budova,Hala schlosser
3142,1607452515,08.12 19:35:15,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1455,1607452575,08.12 19:36:15,vykládka,sklad,A-02
1456,1607452621,08.12 19:37:01,nakládka,,
1457,1607452712,08.12 19:38:32,vykládka,sklad,A-02
1458,1607452770,08.12 19:39:30,nakládka,budova,Hala schlosser
1459,1607452857,08.12 19:40:57,vykládka,,
1460,1607452878,08.12 19:41:18,nakládka,,
1461,1607452888,08.12 19:41:28,vykládka,,
3143,1607452914,08.12 19:41:54,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1462,1607452923,08.12 19:42:03,nakládka,budova,Hala schlosser
1463,1607453016,08.12 19:43:36,vykládka,,
3144,1607453050,08.12 19:44:10,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1464,1607453055,08.12 19:44:15,nakládka,budova,Hala schlosser
1465,1607453156,08.12 19:45:56,vykládka,,
1466,1607453173,08.12 19:46:13,nakládka,,
1467,1607453183,08.12 19:46:23,vykládka,,
1468,1607453190,08.12 19:46:30,nakládka,,
3145,1607453204,08.12 19:46:44,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1469,1607453287,08.12 19:48:07,vykládka,sklad,A-02
3146,1607453336,08.12 19:48:56,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1470,1607453391,08.12 19:49:51,nakládka,,
1471,1607453399,08.12 19:49:59,vykládka,,
3147,1607453465,08.12 19:51:05,operace,stroj/umisteni,B-06-01-01/A-02-01-01
3148,1607453609,08.12 19:53:29,operace,stroj/umisteni,B-06-01-01/A-02-01-01
3149,1607453749,08.12 19:55:49,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1472,1607453790,08.12 19:56:30,nakládka,budova,Hala schlosser
1473,1607453938,08.12 19:58:58,vykládka,budova,nejaka dilna
1474,1607453999,08.12 19:59:59,nakládka,budova,Hala schlosser
3150,1607454036,08.12 20:00:36,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1475,1607454082,08.12 20:01:22,vykládka,,
1476,1607454112,08.12 20:01:52,nakládka,,
1477,1607454120,08.12 20:02:00,vykládka,,
1478,1607454127,08.12 20:02:07,nakládka,budova,Hala schlosser
3151,1607454182,08.12 20:03:02,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1479,1607454292,08.12 20:04:52,vykládka,,
1480,1607454334,08.12 20:05:34,nakládka,,
3152,1607454334,08.12 20:05:34,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1481,1607454421,08.12 20:07:01,vykládka,sklad,A-02
1482,1607454468,08.12 20:07:48,nakládka,budova,Hala schlosser
3153,1607454513,08.12 20:08:33,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1483,1607454570,08.12 20:09:30,vykládka,sklad,A-02
1484,1607454603,08.12 20:10:03,nakládka,,
1485,1607454614,08.12 20:10:14,vykládka,budova,Hala schlosser
1486,1607454752,08.12 20:12:32,nakládka,budova,Hala schlosser
1487,1607454823,08.12 20:13:43,vykládka,,
1488,1607454863,08.12 20:14:23,nakládka,budova,Hala schlosser
3154,1607454908,08.12 20:15:08,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1489,1607454949,08.12 20:15:49,vykládka,,
1490,1607454986,08.12 20:16:26,nakládka,budova,Hala schlosser
1491,1607455068,08.12 20:17:48,vykládka,sklad,A-02
1492,1607455091,08.12 20:18:11,nakládka,,
1493,1607455104,08.12 20:18:24,vykládka,,
1494,1607455115,08.12 20:18:35,nakládka,budova,Hala schlosser
1495,1607455205,08.12 20:20:05,vykládka,sklad,A-02
1496,1607455252,08.12 20:20:52,nakládka,budova,Hala schlosser
3155,1607455297,08.12 20:21:37,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1497,1607455329,08.12 20:22:09,vykládka,sklad,A-02
3156,1607455366,08.12 20:22:46,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1498,1607455379,08.12 20:22:59,nakládka,budova,Hala schlosser
1499,1607455462,08.12 20:24:22,vykládka,sklad,A-02
1500,1607455484,08.12 20:24:44,nakládka,,
1501,1607455586,08.12 20:26:26,vykládka,sklad,A-02
3157,1607455597,08.12 20:26:37,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1502,1607455630,08.12 20:27:10,nakládka,budova,Hala schlosser
1503,1607455719,08.12 20:28:39,vykládka,sklad,A-02
1504,1607455751,08.12 20:29:11,nakládka,,
1505,1607455761,08.12 20:29:21,vykládka,budova,Hala schlosser
1506,1607455763,08.12 20:29:23,nakládka,budova,Hala schlosser
1507,1607455835,08.12 20:30:35,vykládka,,
1508,1607455855,08.12 20:30:55,nakládka,,
1509,1607455863,08.12 20:31:03,vykládka,,
1510,1607455876,08.12 20:31:16,nakládka,budova,Hala schlosser
3158,1607455975,08.12 20:32:55,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1511,1607455975,08.12 20:32:55,vykládka,,
1512,1607456032,08.12 20:33:52,nakládka,,
1513,1607456042,08.12 20:34:02,vykládka,,
1514,1607456045,08.12 20:34:05,nakládka,budova,Hala schlosser
3159,1607456105,08.12 20:35:05,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1515,1607456131,08.12 20:35:31,vykládka,,
3160,1607456239,08.12 20:37:19,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1516,1607456308,08.12 20:38:28,nakládka,budova,Hala schlosser
3161,1607456389,08.12 20:39:49,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1517,1607456407,08.12 20:40:07,vykládka,,
1518,1607456452,08.12 20:40:52,nakládka,budova,Hala schlosser
1519,1607456525,08.12 20:42:05,vykládka,,
1520,1607456541,08.12 20:42:21,nakládka,,
3162,1607456546,08.12 20:42:26,operace,stroj/umisteni,B-06-01-01/A-02-01-01
1521,1607456555,08.12 20:42:35,vykládka,budova,Hala schlosser
1522,1607456561,08.12 20:42:41,nakládka,budova,Hala schlosser
1523,1607456641,08.12 20:44:01,vykládka,,
3163,1607456675,08.12 20:44:35,operace,stroj/umisteni,B-06-01-01/A-02-01-01
