zarizeni,uzivatel,lokace_pred,lokace_pred_typ,lokace_po,lokace_po_typ,cas_klient,cas_server,typ_operace,vyrobek
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951394709,1606951329488,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951479871,1606951415029,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951568729,1606951503932,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951656169,1606951591372,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951743966,1606951678823,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951819236,1606951754060,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606951944633,1606951879480,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606952379111,1606952313876,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606952500838,1606952435602,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953160781,1606953095875,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953238213,1606953173121,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953312553,1606953247897,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953431197,1606953366011,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953595628,1606953530554,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953817216,1606953752078,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606953901732,1606953836542,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606954300480,1606954235265,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606955124070,1606955059365,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606955406788,1606955341752,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956371158,1606956306322,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956452413,1606956387656,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956533114,1606956468534,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956619405,1606956554262,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956700829,1606956635802,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956774658,1606956709483,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606956848723,1606956783696,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606957152815,1606957087639,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606957242490,1606957177354,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606957617264,1606957552391,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606958568717,1606958503615,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606958743165,1606958678096,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606958807302,1606958742754,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606958877270,1606958812298,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960180220,1606960115155,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960328839,1606960263950,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960400675,1606960335522,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960482662,1606960417717,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960553064,1606960488161,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960620439,1606960555373,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606960712301,1606960647488,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606961010259,1606960951559,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606961102321,1606961037243,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1606961180600,1606961115455,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606961496567,1606961431458,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606961638698,1606961573657,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606961768157,1606961703203,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606961914196,1606961849178,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606962231266,1606962166206,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606962372376,1606962307208,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606962500563,1606962435464,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606962624328,1606962559731,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606962737514,1606962672464,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606962867848,1606962802736,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606963245591,1606963180652,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606963355670,1606963290697,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606963640857,1606963576295,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606963761000,1606963696016,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606963898975,1606963833989,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606964033479,1606963968499,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606964151517,1606964086462,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606964608572,1606964543620,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606964785817,1606964720752,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606964896617,1606964831601,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606965052015,1606964987042,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606965213902,1606965148871,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606965367598,1606965302633,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606965533412,1606965468421,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606965661530,1606965596798,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606966350781,1606966285696,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606966488386,1606966423386,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606966601211,1606966536197,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606966996177,1606966934188,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606967126723,1606967061739,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606967267941,1606967202827,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606967508842,1606967443908,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606967621436,1606967556458,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606967736796,1606967671804,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606968094338,1606968029257,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606968199223,1606968134243,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606968318908,1606968253809,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606968656042,1606968591232,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606968787521,1606968722587,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606968937928,1606968872906,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606969057924,1606968992986,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606969214053,1606969149242,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606969393396,1606969329222,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606969524093,1606969459123,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606969929803,1606969865671,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606970074736,1606970010072,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606970204247,1606970139131,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606971409561,1606971344615,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606971531629,1606971466586,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606971648115,1606971583146,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606971768382,1606971704375,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606971865939,1606971800929,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972023802,1606971958886,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972123767,1606972059076,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972238527,1606972173609,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972338563,1606972273585,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972455732,1606972391180,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972571846,1606972506857,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606972977330,1606972913143,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606973264286,1606973199386,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606973324419,1606973261161,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606973402566,1606973338022,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606973857571,1606973793006,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606973954178,1606973889261,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606974062964,1606973998961,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606974170589,1606974105666,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606974369161,1606974304296,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606974463889,1606974399016,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606974846118,1606974781171,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606974960341,1606974895698,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1606975086408,1606975021545,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607033442062,1607033374756,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607033566522,1607033499357,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607033649676,1607033582392,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607033780181,1607033712855,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607034136965,1607034069720,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607034226978,1607034159675,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607034316055,1607034248799,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607034723553,1607034656558,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607034803284,1607034736056,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607035465964,1607035398693,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607035549400,1607035483143,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607035611084,1607035543866,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607036085658,1607036018800,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607036158189,1607036091094,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607036237977,1607036170883,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607036336650,1607036269498,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607036654072,1607036586923,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607036984400,1607036917641,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607037040444,1607036973199,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607037625636,1607037558582,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607037694264,1607037627108,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607037774537,1607037707692,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607037873611,1607037806516,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607038131304,1607038064460,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607038202503,1607038135986,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607038761666,1607038694702,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607039145029,1607039077820,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607039379804,1607039312562,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607039712867,1607039646143,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-02,umisteni,1607039790555,1607039723679,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607040382617,1607040316274,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607040513954,1607040447268,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607040644618,1607040577502,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607040798066,1607040733063,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607040942141,1607040875353,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607043833129,1607043769291,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607044024536,1607043957388,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607044128165,1607044061810,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607044363862,1607044297144,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607044460554,1607044394758,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607044574869,1607044507657,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607044575682,1607044508582,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607044689185,1607044622097,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607044771232,1607044704157,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607044807663,1607044740535,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607044890682,1607044823509,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607045044345,1607044977252,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607045170391,1607045103453,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607045377453,1607045310389,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607045671237,1607045604206,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607045831296,1607045764164,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607045977961,1607045911080,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607046133723,1607046066521,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607046266254,1607046199172,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607046416463,1607046349252,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607046562186,1607046495046,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607046711366,1607046644308,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607046868235,1607046801229,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607047003406,1607046936376,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607047140007,1607047072997,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607047279039,1607047211990,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607047427582,1607047361111,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607047570271,1607047504386,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607047713326,1607047646442,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607047853483,1607047786397,prijem,934
DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607048078105,1607048011413,prijem,934
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607048335735,1607048268611,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607048390587,1607048323466,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607048464258,1607048397130,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607048504537,1607048437480,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607049087542,1607049020458,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607049153886,1607049086916,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607049199389,1607049132586,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607049248360,1607049181259,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607050952255,1607050885290,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607051008659,1607050941560,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607051064007,1607050996964,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607051119214,1607051052210,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607051174577,1607051107501,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607051225724,1607051158586,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607051279560,1607051213763,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607051616706,1607051549866,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607051663707,1607051596840,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607051715912,1607051649459,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607051973141,1607051906101,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607052420120,1607052353035,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607052437236,1607052370286,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-09,umisteni,1607052438813,1607052371654,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607052564275,1607052497752,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607053488858,1607053421965,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607053592303,1607053525215,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607053695892,1607053628846,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607053790520,1607053723457,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607053930904,1607053864100,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607053977667,1607053910663,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607054158248,1607054091162,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607054266807,1607054199821,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607054351741,1607054284704,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607054670770,1607054603766,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607055102420,1607055036089,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607055242434,1607055175454,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607056039318,1607055972570,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607056128854,1607056061882,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607056214756,1607056148066,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607056313960,1607056247055,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607056400561,1607056333484,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607056619699,1607056552608,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607056865332,1607056798837,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607056957439,1607056890445,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607057067856,1607057000810,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607057233803,1607057166697,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607057320832,1607057253855,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607058300846,1607058234055,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607058348633,1607058283502,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607058411813,1607058344889,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607058476761,1607058410111,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607058561639,1607058494827,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607059000389,1607058933568,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607059075786,1607059008993,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607059150735,1607059084095,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607059247069,1607059180343,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607060436435,1607060369451,prijem,932
DEV01,19907,B-06-01-01,stroj,B-01-01-12,umisteni,1607060516544,1607060449817,prijem,932
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607120272376,1607120206837,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607120297594,1607120231405,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607120336454,1607120270145,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607120429971,1607120363863,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607120466703,1607120400454,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607120523247,1607120459378,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607120543807,1607120477725,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607121585306,1607121519028,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607121740720,1607121674439,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607122207609,1607122141344,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607122242640,1607122176348,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607122277490,1607122211232,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607122398808,1607122332615,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607122471499,1607122405382,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607122495954,1607122429684,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607122542257,1607122475976,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607123444257,1607123377990,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607124204847,1607124138742,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607124205992,1607124139629,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607124207343,1607124141072,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607124213333,1607124147975,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607124214443,1607124148546,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607124215538,1607124149389,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607124217362,1607124151127,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607124219072,1607124152866,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607124493835,1607124427940,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607124519995,1607124453872,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607126114541,1607126048682,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607126124936,1607126058710,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607126126937,1607126060649,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607126128311,1607126061999,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607126135469,1607126069445,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607126137745,1607126071470,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607126138692,1607126072331,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607126139948,1607126073669,prijem,157
DEV01,19907,B-06-01-01,stroj,A-01-01-10,umisteni,1607126141050,1607126074741,prijem,157
