,beat,end_beat,locLat_start,locLon_start,locLat_end,locLon_end,start,start_type,end,end_type
145,1606954829,1606954863,50.52988720000001,14.0700266,50.5298855,14.070170300000001,Hess 1,budova,,
146,1606954880,1606954929,50.5297285,14.070857,50.5292402,14.0712176,Hala schlosser,budova,B-01 07-12,sklad
147,1606955063,1606955110,50.5297247,14.0708413,50.529264500000004,14.071234299999999,Hala schlosser,budova,,
148,1606955129,1606955180,50.5297054,14.0708085,50.5292789,14.071228699999999,Hala schlosser,budova,,
149,1606955197,1606955240,50.529706899999994,14.0708143,50.5292665,14.071214900000001,Hala schlosser,budova,,
150,1606956455,1606956480,50.5297281,14.070904,50.5296577,14.0707946,,,,
151,1606956486,1606956538,50.5296223,14.0708143,50.529268,14.071219199999998,,,,
152,1606956565,1606956618,50.529721,14.0708571,50.5292691,14.0712239,Hala schlosser,budova,,
153,1606956636,1606956692,50.5297092,14.0708337,50.5292755,14.071205599999999,Hala schlosser,budova,,
154,1606956716,1606956764,50.5297131,14.070838199999999,50.52928770000001,14.071183600000001,Hala schlosser,budova,,
155,1606956784,1606956837,50.5297191,14.0708413,50.5293283,14.071134099999998,Hala schlosser,budova,,
156,1606956852,1606956907,50.5297013,14.0708309,50.5293033,14.071190900000001,Hala schlosser,budova,,
157,1606956938,1606957001,50.5296984,14.0708196,50.5292824,14.0712206,Hala schlosser,budova,,
158,1606957025,1606957078,50.529697999999996,14.070812900000002,50.5293005,14.071215300000002,Hala schlosser,budova,,
159,1606957322,1606957372,50.5296944,14.070807199999999,50.5293356,14.0711048,Hala schlosser,budova,,
160,1606957397,1606957459,50.5296813,14.0707961,50.5292887,14.0712018,Hala schlosser,budova,,
161,1606957497,1606957621,50.5296805,14.0708029,50.5296251,14.072146700000001,Hala schlosser,budova,A-01-03-01,sklad
162,1606957766,1606957795,50.529887,14.070108,50.5299771,14.0700839,,,,
163,1606957816,1606957911,50.5296802,14.070815300000001,50.5295639,14.072029999999998,,,A-01-03-01,sklad
164,1606957951,1606958045,50.5296767,14.0708049,50.5296109,14.072125699999999,,,A-01-03-01,sklad
165,1606958086,1606958184,50.5296942,14.070794199999998,50.5295903,14.0720864,Hala schlosser,budova,A-01-03-01,sklad
166,1606958224,1606958312,50.5296979,14.0707889,50.5296406,14.072157,Hala schlosser,budova,A-01-03-01,sklad
167,1606958545,1606958634,50.5296912,14.0708074,50.5296528,14.0721453,Hala schlosser,budova,A-01-03-01,sklad
168,1606958686,1606958773,50.5296955,14.0707959,50.529603200000004,14.0720954,Hala schlosser,budova,A-01-03-01,sklad
169,1606958813,1606958891,50.5296853,14.0708006,50.5295718,14.072033900000001,Hala schlosser,budova,A-01-03-01,sklad
170,1606958930,1606959014,50.5296972,14.070813399999999,50.5295787,14.072046400000001,Hala schlosser,budova,A-01-03-01,sklad
171,1606959053,1606959138,50.529693,14.0707964,50.5296146,14.0721255,Hala schlosser,budova,A-01-03-01,sklad
172,1606959181,1606959276,50.5296709,14.0707874,50.529598799999995,14.0720938,Hala schlosser,budova,A-01-03-01,sklad
173,1606959361,1606959437,50.530719399999995,14.0686726,50.5299336,14.070053,Sklad XXX palet,sklad,,
174,1606959472,1606959543,50.530716399999996,14.0686497,50.5299348,14.070077900000001,Sklad XXX palet,sklad,,
175,1606959562,1606959635,50.529711400000004,14.070835500000001,50.52957960000001,14.072022899999999,Hala schlosser,budova,A-01-03-01,sklad
176,1606959672,1606959750,50.529685799999996,14.0707843,50.5295774,14.0720595,Hala schlosser,budova,A-01-03-01,sklad
177,1606959954,1606960035,50.5296938,14.070813000000001,50.529602600000004,14.0720709,Hala schlosser,budova,A-01-03-01,sklad
