,Unnamed: 0,zarizeni,uzivatel,lokace_pred,lokace_pred_typ,lokace_po,lokace_po_typ,cas_klient,cas_server,typ_operace,vyrobek,t_diff,corr_t_diff,cas_real,jizda,prev_vykladka_dt,next_nakladka_dt,prev_nakladka_dt,next_vykladka_dt,next_nakladka_vzdalenost,prev_nakladka_vzdalenost
906,906,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607355933324,1607355904464,prijem,933,"-28,86","-28,3",1607355905024,,,,,,,
907,907,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607356475824,1607356447665,prijem,933,"-28,159","-28,28",1607356447544,,,,,,,
908,908,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607356693865,1607356664686,prijem,933,"-29,179","-28,29",1607356665575,,,,,,,
909,909,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607356828665,1607356799478,prijem,933,"-29,187","-28,94",1607356799725,,,,,,,
910,910,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607357068903,1607357041581,prijem,933,"-27,322","-28,94",1607357039963,,,,,,,
911,911,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607357418262,1607357389107,prijem,933,"-29,155","-28,93",1607357389332,,,,,,,
912,912,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607357660561,1607357631415,prijem,933,"-29,146","-28,91",1607357631651,,,,,,,
913,913,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607358137541,1607358108571,prijem,933,"-28,97","-28,91",1607358108631,,,,,,,
914,914,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607358345414,1607358316472,prijem,933,"-28,942","-28,93",1607358316484,,,,,,,
915,915,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607358527265,1607358497986,prijem,933,"-29,279",-29,1607358498265,,,,,,,
916,916,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607359131969,1607359102737,prijem,933,"-29,232","-28,97",1607359102999,,,,,,,
917,917,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607359408250,1607359379164,prijem,933,"-29,086","-28,96",1607359379290,,,,,,,
918,918,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607359648353,1607359619179,prijem,933,"-29,174","-29,05",1607359619303,,,,,,,
919,919,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607359832887,1607359804101,prijem,933,"-28,786","-29,06",1607359803827,,,,,,,
920,920,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607360092590,1607360063372,prijem,933,"-29,218","-29,06",1607360063530,,,,,,,
921,921,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607360362981,1607360333897,prijem,933,"-29,084","-29,07",1607360333911,,,,,,,
922,922,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607360666454,1607360637272,prijem,933,"-29,182","-29,08",1607360637374,,,,,,,
923,923,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607361110424,1607361081704,prijem,933,"-28,72","-28,99",1607361081434,,,,,,,
924,924,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607361351382,1607361322352,prijem,933,"-29,03","-28,99",1607361322392,,,,,,,
925,925,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607361573667,1607361544877,prijem,933,"-28,79","-28,99",1607361544677,,,,,,,
926,926,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607362100268,1607362071036,prijem,933,"-29,232","-28,96",1607362071308,,,,,,,
927,927,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607362410206,1607362381058,prijem,933,"-29,148","-28,99",1607362381216,,,,,,,
928,928,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607362728489,1607362699315,prijem,933,"-29,174","-28,98",1607362699509,,,,,,,
929,929,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607362910054,1607362880974,prijem,933,"-29,08","-28,9",1607362881154,,,,,,,
930,930,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607363072858,1607363044900,prijem,933,"-27,958","-28,91",1607363043948,,,,,,,
931,931,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607363498911,1607363469731,prijem,933,"-29,18","-28,93",1607363469981,,,,,,,
932,932,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607363664469,1607363635383,prijem,933,"-29,086","-28,93",1607363635539,,,,,,,
933,933,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607364188945,1607364160190,prijem,933,"-28,755","-28,94",1607364160005,,,,,,,
934,934,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607364408272,1607364379096,prijem,933,"-29,176","-28,93",1607364379342,,,,,,,
935,935,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607364822358,1607364793282,prijem,933,"-29,076","-28,92",1607364793438,,,,,,,
936,936,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607365129341,1607365101365,prijem,933,"-27,976","-28,92",1607365100421,,,,,,,
937,937,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607365390969,1607365361743,prijem,933,"-29,226","-28,92",1607365362049,,,,,,,
938,938,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607365734693,1607365705638,prijem,933,"-29,055","-28,8",1607365705893,,,,,,,
939,939,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607366063500,1607366034493,prijem,933,"-29,007","-28,8",1607366034700,,,,,,,
940,940,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607366285272,1607366256281,prijem,933,"-28,991","-28,77",1607366256502,,,,,,,
941,941,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607366481456,1607366452361,prijem,933,"-29,095","-28,77",1607366452686,,,,,,,
942,942,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607366656622,1607366627613,prijem,933,"-29,009","-28,74",1607366627882,,,,,,,
943,943,DEV01,19907,B-06-01-01,stroj,A-02-01-08,umisteni,1607366803398,1607366774318,prijem,933,"-29,08","-28,72",1607366774678,,,,,,,
944,944,DEV01,19907,B-06-01-01,stroj,A-03-01-01,umisteni,1607367369524,1607367340444,prijem,214,"-29,08","-28,79",1607367340734,,,,,,,
945,945,DEV01,19907,B-06-01-01,stroj,A-03-01-01,umisteni,1607367460288,1607367434054,prijem,214,"-26,234","-28,6",1607367431688,,,,,,,
946,946,DEV01,19907,B-06-01-01,stroj,A-03-01-01,umisteni,1607367563434,1607367534260,prijem,214,"-29,174","-28,6",1607367534834,,,,,,,
947,947,DEV01,19907,B-06-01-01,stroj,A-03-01-01,umisteni,1607367888195,1607367859616,prijem,214,"-28,579","-28,59",1607367859605,,,,,,,
948,948,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607368592752,1607368563891,prijem,207,"-28,861","-28,59",1607368564162,,,,,,,
949,949,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607368794921,1607368766247,prijem,207,"-28,674","-28,59",1607368766331,,,,,,,
950,950,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607368887707,1607368858974,prijem,207,"-28,733","-28,59",1607368859117,,,,,,,
951,951,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607368980010,1607368951023,prijem,207,"-28,987","-28,32",1607368951690,,,,,,,
952,952,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607369166360,1607369139928,prijem,207,"-26,432","-28,32",1607369138040,,,,,,,
953,953,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607369362464,1607369333451,prijem,207,"-29,013","-28,5",1607369333964,,,,,,,
954,954,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607369546278,1607369517378,prijem,207,"-28,9","-28,49",1607369517788,,,,,,,
955,955,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607369782806,1607369753834,prijem,207,"-28,972","-28,52",1607369754286,,,,,,,
956,956,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607369988891,1607369959799,prijem,207,"-29,092","-28,54",1607369960351,,,,,,,
957,957,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607370265121,1607370236067,prijem,207,"-29,054","-28,56",1607370236561,,,,,,,
958,958,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607370440927,1607370415837,prijem,207,"-25,09","-28,56",1607370412367,,,,,,,
959,959,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607370619024,1607370589984,prijem,207,"-29,04","-28,56",1607370590464,,,,,,,
960,960,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607370881911,1607370853047,prijem,207,"-28,864","-28,73",1607370853181,,,,,,,
961,961,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607371053971,1607371024863,prijem,207,"-29,108","-28,68",1607371025291,,,,,,,
962,962,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607371252861,1607371223866,prijem,207,"-28,995","-28,7",1607371224161,,,,,,,
963,963,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607371414581,1607371385412,prijem,207,"-29,169","-28,65",1607371385931,,,,,,,
964,964,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607371702094,1607371673119,prijem,106,"-28,975","-28,64",1607371673454,,,,,,,
965,965,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607371856134,1607371827366,prijem,106,"-28,768","-28,64",1607371827494,,,,,,,
966,966,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372001870,1607371972998,prijem,106,"-28,872","-28,89",1607371972980,,,,,,,
967,967,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372130905,1607372101840,prijem,106,"-29,065","-28,9",1607372102005,,,,,,,
968,968,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372258206,1607372229981,prijem,106,"-28,225","-28,88",1607372229326,,,,,,,
969,969,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372465054,1607372435878,prijem,106,"-29,176","-28,86",1607372436194,,,,,,,
970,970,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372600944,1607372572701,prijem,106,"-28,243","-28,86",1607372572084,,,,,,,
971,971,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372721694,1607372692768,prijem,106,"-28,926","-28,86",1607372692834,,,,,,,
972,972,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607372960240,1607372931090,prijem,106,"-29,15","-28,88",1607372931360,,,,,,,
973,973,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373092349,1607373063502,prijem,106,"-28,847","-28,87",1607373063479,,,,,,,
974,974,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373235163,1607373205978,prijem,106,"-29,185","-28,88",1607373206283,,,,,,,
975,975,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373353245,1607373324809,prijem,106,"-28,436","-28,86",1607373324385,,,,,,,
976,976,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373472198,1607373443393,prijem,106,"-28,805","-28,89",1607373443308,,,,,,,
977,977,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373614613,1607373585508,prijem,106,"-29,105","-28,88",1607373585733,,,,,,,
978,978,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373747110,1607373717936,prijem,106,"-29,174","-28,93",1607373718180,,,,,,,
979,979,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607373996167,1607373967017,prijem,106,"-29,15","-28,87",1607373967297,,,,,,,
980,980,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607374112455,1607374083768,prijem,106,"-28,687","-28,86",1607374083595,,,,,,,
981,981,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607374247447,1607374218360,prijem,106,"-29,087","-28,86",1607374218587,,,,,,,
982,982,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607374378067,1607374349347,prijem,106,"-28,72","-28,83",1607374349237,,,,,,,
983,983,DEV01,19907,B-06-01-01,stroj,A-02-01-04,umisteni,1607374477718,1607374448985,prijem,106,"-28,733","-28,87",1607374448848,,,,,,,
984,984,DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607374910371,1607374881460,prijem,107,"-28,911","-28,81",1607374881561,,,,,,,
985,985,DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607375201054,1607375172002,prijem,107,"-29,052","-28,8",1607375172254,,,,,,,
986,986,DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607375273045,1607375245052,prijem,107,"-27,993","-28,78",1607375244265,,,,,,,
987,987,DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607375392963,1607375363878,prijem,107,"-29,085","-28,76",1607375364203,,,,,,,
988,988,DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607375566516,1607375537737,prijem,107,"-28,779","-28,78",1607375537736,,,,,,,
989,989,DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607375742328,1607375713566,prijem,107,"-28,762","-28,71",1607375713618,,,,,,,
990,990,DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607375912820,1607375883796,prijem,107,"-29,024","-28,51",1607375884310,,,,,,,
991,991,DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607376077194,1607376049354,prijem,107,"-27,84","-28,05",1607376049144,,,,,,,
992,992,DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607376509633,1607376480637,prijem,107,"-28,996","-27,99",1607376481643,,,,,,,
993,993,DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607376682724,1607376653854,prijem,107,"-28,87","-27,91",1607376654814,,,,,,,
994,994,DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607376863256,1607376834406,prijem,107,"-28,85","-27,91",1607376835346,,,,,,,
995,995,DEV01,19907,B-06-01-01,stroj,A-01-02-07,umisteni,1607377828675,1607377799673,prijem,107,"-29,002","-27,8",1607377800875,,,,,,,
996,996,DEV01,19907,B-06-01-01,stroj,B-01-01-01,umisteni,1607378092338,1607378064313,prijem,944,"-28,025","-27,7",1607378064638,,,,,,,
997,997,DEV01,19907,B-06-01-01,stroj,B-01-01-01,umisteni,1607378123158,1607378097377,prijem,944,"-25,781","-27,58",1607378095578,,,,,,,
998,998,DEV01,19907,B-06-01-01,stroj,B-01-01-01,umisteni,1607378169529,1607378147678,prijem,944,"-21,851","-27,4",1607378142129,,,,,,,
999,999,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607436754760,1607436500551,prijem,944,"-254,209","-254,52",1607436500240,,,,,,,
1000,1000,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607436793410,1607436539376,prijem,944,"-254,034","-254,48",1607436538930,,,,,,,
1001,1001,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607436862180,1607436607375,prijem,944,"-254,805","-254,51",1607436607670,,,,,,,
1002,1002,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607437211363,1607436956484,prijem,944,"-254,879","-254,51",1607436956853,,,,,,,
1003,1003,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607437568431,1607437313567,prijem,944,"-254,864","-254,54",1607437313891,,,,,,,
1004,1004,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607437643733,1607437389130,prijem,944,"-254,603","-254,56",1607437389173,,,,,,,
1005,1005,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607437694899,1607437440008,prijem,944,"-254,891","-253,9",1607437440999,,,,,,,
1006,1006,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607437854388,1607437600518,prijem,944,"-253,87","-253,95",1607437600438,,,,,,,
1007,1007,DEV01,19907,B-06-01-01,stroj,A-03-01-01,umisteni,1607438220452,1607437966267,prijem,214,"-254,185",-254,1607437966452,,,,,,,
1008,1008,DEV01,19907,B-06-01-01,stroj,A-03-01-01,umisteni,1607438355872,1607438101104,prijem,944,"-254,768","-254,04",1607438101832,,,,,,,
1009,1009,DEV01,19907,A-03-01-01,umisteni,B-01-01-03,umisteni,1607438401727,1607438147177,presun,944,"-254,55","-254,03",1607438147697,,,,,,,
1010,1010,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607438450861,1607438196065,prijem,944,"-254,796","-253,89",1607438196971,,,,,,,
1011,1011,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607438896673,1607438641891,prijem,944,"-254,782","-253,82",1607438642853,,,,,,,
1012,1012,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607438934498,1607438689187,prijem,944,"-245,311","-253,83",1607438680668,,,,,,,
1013,1013,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607439010796,1607438756028,prijem,944,"-254,768","-253,83",1607438756966,,,,,,,
1014,1014,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607439083102,1607438828257,prijem,944,"-254,845","-253,88",1607438829222,,,,,,,
1015,1015,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607439149680,1607438895066,prijem,944,"-254,614","-253,92",1607438895760,,,,,,,
1016,1016,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607439478654,1607439223973,prijem,944,"-254,681","-253,93",1607439224724,,,,,,,
1017,1017,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607440543456,1607440290597,prijem,944,"-252,859","-253,95",1607440289506,,,,,,,
1018,1018,DEV01,19907,B-06-01-01,stroj,B-01-01-03,umisteni,1607440594752,1607440340956,prijem,944,"-253,796","-253,95",1607440340802,,,,,,,
1019,1019,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607440677367,1607440422598,prijem,944,"-254,769","-253,95",1607440423417,,,,,,,
1020,1020,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607440773713,1607440518917,prijem,944,"-254,796","-254,55",1607440519163,,,,,,,
1021,1021,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607440830553,1607440575873,prijem,944,"-254,68","-254,53",1607440576023,,,,,,,
1022,1022,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607440900927,1607440646092,prijem,944,"-254,835","-254,33",1607440646597,,,,,,,
1023,1023,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607441069197,1607440814392,prijem,944,"-254,805","-254,33",1607440814867,,,,,,,
1024,1024,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607441102869,1607440847920,prijem,944,"-254,949","-254,34",1607440848529,,,,,,,
1025,1025,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607441159044,1607440904265,prijem,944,"-254,779","-254,46",1607440904584,,,,,,,
1026,1026,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607441573338,1607441318570,prijem,944,"-254,768","-254,32",1607441319018,,,,,,,
1027,1027,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607441636694,1607441382314,prijem,944,"-254,38","-254,32",1607441382374,,,,,,,
1028,1028,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607442010187,1607441755850,prijem,944,"-254,337","-254,3",1607441755887,,,,,,,
1029,1029,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607442167460,1607441915575,prijem,944,"-251,885","-254,31",1607441913150,,,,,,,
1030,1030,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607443160399,1607442905785,prijem,944,"-254,614","-254,31",1607442906089,,,,,,,
1031,1031,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607443231337,1607442976551,prijem,944,"-254,786","-254,28",1607442977057,,,,,,,
1032,1032,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607443308916,1607443054147,prijem,944,"-254,769","-254,27",1607443054646,,,,,,,
1033,1033,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607443435332,1607443183675,prijem,944,"-251,657","-254,24",1607443181092,,,,,,,
1034,1034,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607443563121,1607443308381,prijem,944,"-254,74","-254,24",1607443308881,,,,,,,
1035,1035,DEV01,19907,B-06-01-01,stroj,B-01-01-04,umisteni,1607443622813,1607443368272,prijem,944,"-254,541","-254,27",1607443368543,,,,,,,
1036,1036,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607443927891,1607443673148,prijem,944,"-254,743","-254,29",1607443673601,,,,,,,
1037,1037,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607444110667,1607443855840,prijem,944,"-254,827","-254,48",1607443856187,,,,,,,
1038,1038,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607444216239,1607443961762,prijem,944,"-254,477","-254,48",1607443961759,,,,,,,
1039,1039,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607444532143,1607444277444,prijem,944,"-254,699","-254,49",1607444277653,,,,,,,
1040,1040,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607444666500,1607444412095,prijem,944,"-254,405","-254,5",1607444412000,,,,,,,
1041,1041,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607444813696,1607444558946,prijem,944,"-254,75","-254,71",1607444558986,,,,,,,
1042,1042,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607444929329,1607444674567,prijem,944,"-254,762","-254,65",1607444674679,,,,,,,
1043,1043,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607445063913,1607444809161,prijem,944,"-254,752","-254,66",1607444809253,,,,,,,
1044,1044,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607445194980,1607444940367,prijem,944,"-254,613","-254,66",1607444940320,,,,,,,
1045,1045,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607445528236,1607445273502,prijem,944,"-254,734","-254,61",1607445273626,,,,,,,
1046,1046,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607445750621,1607445495747,prijem,944,"-254,874","-254,59",1607445496031,,,,,,,
1047,1047,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607445886336,1607445631458,prijem,944,"-254,878","-254,59",1607445631746,,,,,,,
1048,1048,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607446166820,1607445911981,prijem,944,"-254,839","-254,61",1607445912210,,,,,,,
1049,1049,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607446586635,1607446332797,prijem,944,"-253,838","-254,61",1607446332025,,,,,,,
1050,1050,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607446705907,1607446451169,prijem,944,"-254,738","-254,6",1607446451307,,,,,,,
1051,1051,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607446990524,1607446735861,prijem,944,"-254,663","-254,57",1607446735954,,,,,,,
1052,1052,DEV01,19907,B-06-01-01,stroj,A-03-01-02,umisteni,1607447234053,1607446979859,prijem,207,"-254,194","-254,56",1607446979493,,,,,,,
1053,1053,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607447473160,1607447218978,prijem,944,"-254,182","-254,55",1607447218610,,,,,,,
1054,1054,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607447598292,1607447343692,prijem,944,"-254,6","-254,52",1607447343772,,,,,,,
1055,1055,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607447708265,1607447453478,prijem,944,"-254,787","-254,48",1607447453785,,,,,,,
1056,1056,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607447828571,1607447573923,prijem,944,"-254,648","-254,39",1607447574181,,,,,,,
1057,1057,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607447947853,1607447693153,prijem,944,"-254,7","-254,44",1607447693413,,,,,,,
1058,1058,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607448073841,1607447819625,prijem,944,"-254,216","-254,42",1607447819421,,,,,,,
1059,1059,DEV01,19907,B-06-01-01,stroj,A-02-01-01,umisteni,1607448189085,1608272636078,prijem,944,,"-254,39",1607447934695,,,,,,,
1060,1060,DEV01,19907,B-06-01-01,stroj,A-02-01-01,umisteni,1607448261027,1608272708228,prijem,944,,"-254,41",1607448006617,,,,,,,
